iops	wrnd	bw	lat	rrnd	i	cap	rdsz	s	warm	qdep	wr	str	test	wght	wrsz	
2285	0	200.92	26.25	100	0	128	60	0	0.0	60	50	1	60.0	1	120	
1408	100	217.28	8.52	100	0	128	124	0	0.0	12	50	1	60.0	1	192	
2503	0	508.51	15.98	0	0	128	208	0	0.0	40	0	1	60.0	1	48	
20665	50	403.62	1.74	50	0	128	20	0	0.0	36	0	1	60.0	1	92	
829	100	162.06	33.75	0	0	128	204	0	0.0	28	100	1	60.0	1	200	
984	0	168.48	60.92	50	0	128	76	0	0.0	60	75	1	60.0	1	208	
2654	50	184.00	6.03	0	0	128	80	0	0.0	16	75	1	60.0	1	68	
1719	100	221.17	11.63	50	0	128	228	0	0.0	20	75	1	60.0	1	100	
3768	50	515.22	11.68	100	0	128	140	0	0.0	44	0	1	60.0	1	48	
1046	50	159.29	0.95	100	0	128	72	0	0.0	1	100	1	60.0	1	156	
883	100	162.35	58.82	50	0	128	56	0	0.0	52	100	1	60.0	1	188	
1168	0	225.87	3.42	100	0	128	204	0	0.0	4	50	1	60.0	1	192	
2040	0	159.45	27.44	50	0	128	244	0	0.0	56	100	1	60.0	1	80	
973	100	163.56	57.53	50	0	128	32	0	0.0	56	100	1	60.0	1	172	
3546	0	526.34	3.38	100	0	128	152	0	0.0	12	0	1	60.0	1	88	
2847	100	363.85	2.81	100	0	128	152	0	0.0	8	25	1	60.0	1	68	
2966	0	368.10	13.48	50	0	128	152	0	0.0	40	25	1	60.0	1	52	
3388	50	436.71	2.36	0	0	128	132	0	0.0	8	0	1	60.0	1	180	
1119	0	185.96	39.28	50	0	128	152	0	0.0	44	75	1	60.0	1	176	
4802	0	314.14	5.00	50	0	128	72	0	0.0	24	25	1	60.0	1	52	
874	0	153.80	36.57	0	0	128	72	0	0.0	32	100	1	60.0	1	180	
1130	100	245.15	24.77	100	0	128	228	0	0.0	28	50	1	60.0	1	216	
1048	0	176.13	26.72	100	0	128	100	0	0.0	28	75	1	60.0	1	196	
2006	100	176.15	5.98	0	0	128	32	0	0.0	12	50	1	60.0	1	148	
72894	50	284.74	0.49	100	0	128	4	0	0.0	36	0	1	60.0	0	192	
1140	100	178.14	14.04	0	0	128	100	0	0.0	16	75	1	60.0	1	180	
12177	0	475.69	3.61	100	0	128	40	0	0.0	44	0	1	60.0	1	120	
1028	100	148.58	0.97	50	0	128	196	0	0.0	1	75	1	60.0	1	132	
2682	0	280.47	1.49	50	0	128	116	0	0.0	4	25	1	60.0	1	80	
1602	0	156.56	34.94	50	0	128	128	0	0.0	56	100	1	60.0	1	100	
2032	0	200.61	1.97	0	0	128	80	0	0.0	4	25	1	60.0	1	164	
3824	0	337.16	12.55	0	0	128	120	0	0.0	48	25	1	60.0	1	1	
1711	100	156.16	32.72	100	0	128	1	0	0.0	56	75	1	60.0	0	124	
1952	100	281.91	6.15	0	0	128	192	0	0.0	12	50	1	60.0	1	104	
1723	0	306.30	4.64	50	0	128	176	0	0.0	8	25	1	60.0	1	200	
780	100	161.46	10.26	100	0	128	72	0	0.0	8	100	1	60.0	1	212	
5687	0	298.83	6.33	100	0	128	100	0	0.0	36	50	1	60.0	1	8	
2142	0	125.51	0.47	100	0	128	60	0	0.0	1	0	1	60.0	1	216	
1584	50	154.76	32.82	100	0	128	48	0	0.0	52	100	1	60.0	1	100	
2218	50	386.00	12.62	50	0	128	212	0	0.0	28	25	1	60.0	1	76	
2656	100	381.39	21.07	100	0	128	168	0	0.0	56	25	1	60.0	1	84	
3407	0	159.71	7.04	50	0	128	192	0	0.0	24	100	1	60.0	1	48	
1812	50	274.56	30.90	0	0	128	128	0	0.0	56	25	1	60.0	1	236	
52308	50	204.33	0.23	0	0	128	4	0	0.0	12	0	1	60.0	1	44	
2160	100	314.63	3.70	0	0	128	192	0	0.0	8	25	1	60.0	1	20	
3778	100	313.62	8.47	100	0	128	84	0	0.0	32	25	1	60.0	1	88	
782	0	161.94	46.02	0	0	128	100	0	0.0	36	100	1	60.0	0	212	
2160	0	177.15	0.46	50	0	128	84	0	0.0	1	0	1	60.0	1	88	
4373	100	273.64	13.72	50	0	128	220	0	0.0	60	75	1	60.0	1	12	
5631	0	230.95	3.55	100	0	128	48	0	0.0	20	50	1	60.0	1	36	
2299	50	346.07	19.13	100	0	128	164	0	0.0	44	25	1	60.0	1	124	
21951	100	342.99	2.37	0	0	128	16	0	0.0	52	0	1	60.0	1	16	
1760	0	158.20	11.36	100	0	128	164	0	0.0	20	100	1	60.0	1	92	
1300	50	218.42	6.15	100	0	128	148	0	0.0	8	50	1	60.0	1	196	
9839	100	499.71	6.10	100	0	128	52	0	0.0	60	0	1	60.0	1	216	
4064	100	508.05	9.84	0	0	128	128	0	0.0	40	0	1	60.0	1	172	
16808	100	197.17	0.95	50	0	128	24	0	0.0	16	75	1	60.0	1	8	
1324	0	162.82	42.27	100	0	128	8	0	0.0	56	50	1	60.0	1	244	
8242	100	160.98	0.97	0	0	128	44	0	0.0	8	100	1	60.0	1	20	
8624	100	303.15	4.17	100	0	128	44	0	0.0	36	25	1	60.0	1	12	
1191	50	163.00	40.27	100	0	128	132	0	0.0	48	100	1	60.0	1	140	
13740	50	161.03	4.37	50	0	128	180	0	0.0	60	100	1	60.0	1	12	
2776	0	325.40	12.96	100	0	128	120	0	0.0	36	0	1	60.0	1	132	
989	50	180.68	28.31	50	0	128	136	0	0.0	28	75	1	60.0	1	204	
2874	0	328.35	9.74	0	0	128	136	0	0.0	28	25	1	60.0	1	60	
2542	50	158.91	3.15	0	0	128	172	0	0.0	8	100	1	60.0	1	64	
3562	100	212.19	2.24	50	0	128	44	0	0.0	8	25	1	60.0	1	112	
1668	0	260.72	2.40	50	0	128	148	0	0.0	4	25	1	60.0	1	196	
1722	100	161.45	18.58	50	0	128	192	0	0.0	32	100	1	60.0	1	96	
4942	0	299.22	10.52	100	0	128	60	0	0.0	52	25	1	60.0	1	68	
1951	50	186.34	24.60	0	0	128	52	0	0.0	48	50	1	60.0	1	144	
1604	100	291.48	34.90	0	0	128	164	0	0.0	56	25	1	60.0	1	252	
5140	0	522.09	11.67	50	0	128	104	0	0.0	60	0	1	60.0	0	68	
1236	100	202.95	29.11	50	0	128	216	0	0.0	36	75	1	60.0	1	152	
784	0	186.29	25.49	50	0	128	216	0	0.0	20	75	1	60.0	0	252	
1827	50	215.75	6.56	0	0	128	208	0	0.0	12	75	1	60.0	1	92	
9297	0	190.80	2.58	50	0	128	60	0	0.0	24	75	1	60.0	1	8	
2599	100	190.31	1.54	0	0	128	108	0	0.0	4	75	1	60.0	1	64	
1798	0	291.96	22.25	100	0	128	224	0	0.0	40	50	1	60.0	1	108	
1439	100	275.67	38.91	50	0	128	244	0	0.0	56	50	1	60.0	1	148	
864	50	176.82	9.26	0	0	128	132	0	0.0	8	75	1	60.0	1	236	
1563	0	158.79	35.83	50	0	128	60	0	0.0	56	100	1	60.0	1	104	
2273	0	497.31	19.36	0	0	128	224	0	0.0	44	0	1	60.0	1	32	
2723	50	162.25	7.34	0	0	128	28	0	0.0	20	75	1	60.0	1	72	
2023	0	122.51	0.49	0	0	128	64	0	0.0	1	50	1	60.0	0	60	
22949	100	358.59	1.74	0	0	128	16	0	0.0	40	0	1	60.0	1	236	
1299	100	143.32	0.77	0	0	128	84	0	0.0	1	25	1	60.0	1	200	
660	0	150.04	1.51	50	0	128	188	0	0.0	1	75	1	60.0	1	248	
1131	50	207.90	38.87	50	0	128	136	0	0.0	44	50	1	60.0	1	240	
2912	50	176.29	6.87	50	0	128	24	0	0.0	20	50	1	60.0	1	100	
2530	100	332.96	15.81	0	0	128	180	0	0.0	40	25	1	60.0	1	1	
1102	50	178.40	3.63	100	0	128	92	0	0.0	4	50	1	60.0	1	240	
1253	100	161.56	15.96	0	0	128	100	0	0.0	20	100	1	60.0	1	132	
7673	50	509.55	5.21	100	0	128	68	0	0.0	40	0	1	60.0	1	60	
696	0	148.12	1.43	0	0	128	164	0	0.0	1	75	1	60.0	1	236	
1516	100	281.24	31.64	50	0	128	244	0	0.0	48	50	1	60.0	0	136	
2104	100	213.82	19.01	100	0	128	80	0	0.0	40	50	1	60.0	1	128	
2292	100	161.25	22.68	50	0	128	144	0	0.0	52	100	1	60.0	1	72	
5052	0	493.39	9.50	0	0	128	100	0	0.0	48	0	1	60.0	1	244	
2197	0	278.77	1.82	100	0	128	200	0	0.0	4	50	1	60.0	1	60	
1796	100	319.47	33.39	50	0	128	180	0	0.0	60	25	1	60.0	1	188	
3915	100	122.36	0.25	0	0	128	32	0	0.0	1	0	1	60.0	1	44	
1545	50	193.14	15.53	100	0	128	128	0	0.0	24	75	1	60.0	1	128	
2338	50	200.77	6.84	0	0	128	40	0	0.0	16	25	1	60.0	1	232	
2689	50	514.78	14.87	100	0	128	196	0	0.0	40	0	1	60.0	1	4	
2392	0	336.51	15.05	50	0	128	156	0	0.0	36	25	1	60.0	1	108	
10089	100	118.23	0.10	100	0	128	192	0	0.0	1	100	1	60.0	1	12	
2731	0	341.42	1.46	50	0	128	128	0	0.0	4	0	1	60.0	1	72	
5128	100	160.27	7.02	50	0	128	80	0	0.0	36	100	1	60.0	0	32	
2778	100	157.73	15.84	0	0	128	8	0	0.0	44	50	1	60.0	1	108	
3443	50	497.75	11.62	100	0	128	148	0	0.0	40	0	1	60.0	1	196	
4199	50	147.64	10.48	50	0	128	76	0	0.0	44	100	1	60.0	1	36	
1348	50	176.48	38.57	0	0	128	92	0	0.0	52	75	1	60.0	1	148	
1078	50	201.21	25.96	0	0	128	248	0	0.0	28	75	1	60.0	1	172	
1549	0	229.93	36.14	100	0	128	136	0	0.0	56	50	1	60.0	1	168	
4077	100	159.26	5.88	0	0	128	212	0	0.0	24	100	1	60.0	1	40	
1290	50	247.03	31.01	50	0	128	204	0	0.0	40	50	1	60.0	1	188	
852	0	203.11	1.17	50	0	128	244	0	0.0	1	0	1	60.0	1	116	
2760	0	366.99	14.49	50	0	128	172	0	0.0	40	25	1	60.0	1	28	
2542	100	387.31	4.72	50	0	128	156	0	0.0	12	0	1	60.0	1	96	
1334	0	204.75	23.98	50	0	128	208	0	0.0	32	75	1	60.0	1	140	
933	50	165.85	60.01	50	0	128	44	0	0.0	56	75	1	60.0	1	228	
3760	50	190.94	11.70	0	0	128	76	0	0.0	44	75	1	60.0	1	44	
2442	0	400.65	11.47	0	0	128	168	0	0.0	28	0	1	60.0	1	28	
3430	100	298.10	13.99	50	0	128	84	0	0.0	48	25	1	60.0	1	104	
1634	100	252.11	17.14	100	0	128	172	0	0.0	28	50	1	60.0	1	144	
1263	50	222.06	22.16	50	0	128	152	0	0.0	28	50	1	60.0	1	208	
21996	50	343.70	2.73	0	0	128	16	0	0.0	60	0	1	60.0	0	40	
1804	0	322.54	11.08	100	0	128	180	0	0.0	20	25	1	60.0	1	192	
943	0	162.06	21.21	100	0	128	32	0	0.0	20	100	1	60.0	1	176	
691	100	149.85	1.44	0	0	128	204	0	0.0	1	75	1	60.0	1	228	
1871	50	160.83	14.96	100	0	128	216	0	0.0	28	100	1	60.0	1	88	
4210	100	180.91	1.90	0	0	128	44	0	0.0	8	75	1	60.0	0	44	
1197	0	193.07	50.10	50	0	128	192	0	0.0	60	75	1	60.0	1	156	
8538	0	500.34	6.09	100	0	128	60	0	0.0	52	0	1	60.0	1	108	
2379	0	325.67	21.85	0	0	128	152	0	0.0	52	25	1	60.0	1	104	
1550	0	257.39	10.32	0	0	128	212	0	0.0	16	50	1	60.0	1	128	
12344	0	434.00	4.86	0	0	128	36	0	0.0	60	0	1	60.0	1	192	
1882	50	161.80	14.87	100	0	128	232	0	0.0	28	100	1	60.0	1	88	
2068	50	153.45	0.48	0	0	128	220	0	0.0	1	100	1	60.0	1	76	
1277	50	252.21	43.82	50	0	128	224	0	0.0	56	50	1	60.0	1	180	
1371	0	168.53	23.34	0	0	128	48	0	0.0	32	75	1	60.0	1	152	
8548	0	367.30	0.47	0	0	128	44	0	0.0	4	0	1	60.0	1	216	
2431	50	304.38	18.09	0	0	128	252	0	0.0	44	50	1	60.0	1	4	
2672	100	292.59	11.97	0	0	128	176	0	0.0	32	50	1	60.0	1	48	
958	0	161.04	16.69	0	0	128	20	0	0.0	16	100	1	60.0	0	172	
956	100	164.45	33.45	0	0	128	200	0	0.0	32	100	1	60.0	1	176	
1414	50	218.21	42.41	50	0	128	248	0	0.0	60	75	1	60.0	1	128	
3522	50	172.20	4.54	50	0	128	24	0	0.0	16	50	1	60.0	1	76	
1414	100	179.49	16.97	0	0	128	88	0	0.0	24	75	1	60.0	1	144	
3489	0	385.34	16.04	0	0	128	140	0	0.0	56	25	1	60.0	0	32	
2304	50	153.00	10.41	50	0	128	120	0	0.0	24	100	1	60.0	1	68	
1983	50	228.84	26.21	50	0	128	232	0	0.0	52	75	1	60.0	1	80	
1564	50	174.80	10.23	0	0	128	32	0	0.0	16	50	1	60.0	1	196	
2782	100	510.89	20.13	100	0	128	188	0	0.0	56	0	1	60.0	1	16	
2750	0	526.32	4.36	50	0	128	196	0	0.0	12	0	1	60.0	1	224	
3607	50	302.80	7.76	100	0	128	160	0	0.0	28	50	1	60.0	1	12	
4617	100	162.33	0.86	100	0	128	52	0	0.0	4	100	1	60.0	1	36	
1248	100	185.43	22.43	0	0	128	60	0	0.0	28	50	1	60.0	0	244	
1928	50	297.48	14.52	0	0	128	144	0	0.0	28	25	1	60.0	1	200	
1679	50	318.31	26.20	0	0	128	192	0	0.0	44	25	1	60.0	1	200	
834	0	166.65	71.86	0	0	128	84	0	0.0	60	75	1	60.0	1	244	
2461	50	170.84	19.50	100	0	128	12	0	0.0	48	25	1	60.0	1	248	
2891	50	237.06	11.07	0	0	128	204	0	0.0	32	75	1	60.0	1	44	
2735	50	395.36	14.62	0	0	128	148	0	0.0	40	0	1	60.0	1	96	
1396	0	174.38	14.33	0	0	128	104	0	0.0	20	75	1	60.0	1	136	
3522	50	220.15	12.49	50	0	128	56	0	0.0	44	50	1	60.0	1	72	
1235	100	164.12	35.61	50	0	128	164	0	0.0	44	100	1	60.0	0	136	
1685	50	223.94	7.12	0	0	128	124	0	0.0	12	50	1	60.0	1	148	
2334	100	321.40	3.43	50	0	128	148	0	0.0	8	25	1	60.0	1	120	
2236	50	279.68	10.73	100	0	128	108	0	0.0	24	25	1	60.0	1	188	
3718	50	181.77	1.07	100	0	128	36	0	0.0	4	25	1	60.0	0	92	
1277	0	193.45	31.31	100	0	128	164	0	0.0	40	75	1	60.0	1	152	
71773	100	70.09	0.78	50	0	128	1	0	0.0	56	0	1	60.0	1	192	
1987	50	293.29	18.11	0	0	128	136	0	0.0	36	25	1	60.0	1	196	
3498	100	344.83	9.14	50	0	128	132	0	0.0	32	25	1	60.0	1	8	
3148	50	319.83	17.79	100	0	128	104	0	0.0	56	0	1	60.0	1	28	
6747	0	316.28	6.52	100	0	128	48	0	0.0	44	0	1	60.0	1	156	
1979	50	162.39	22.23	50	0	128	204	0	0.0	44	100	1	60.0	1	84	
1923	50	282.38	24.95	50	0	128	196	0	0.0	48	50	1	60.0	1	104	
1826	0	237.37	4.38	100	0	128	96	0	0.0	8	25	1	60.0	1	244	
5181	100	161.93	6.17	50	0	128	192	0	0.0	32	100	1	60.0	1	32	
1913	100	357.06	14.63	50	0	128	252	0	0.0	28	25	1	60.0	1	8	
3475	50	342.77	6.90	0	0	128	124	0	0.0	24	25	1	60.0	1	32	
2176	100	233.74	5.51	50	0	128	212	0	0.0	12	75	1	60.0	0	76	
1845	0	97.37	0.54	50	0	128	4	0	0.0	1	50	1	60.0	1	104	
3492	0	150.06	3.43	50	0	128	40	0	0.0	12	100	1	60.0	1	44	
1734	100	162.55	0.57	100	0	128	108	0	0.0	1	100	1	60.0	1	96	
4593	100	161.49	4.35	100	0	128	184	0	0.0	20	100	1	60.0	0	36	
3852	0	436.42	8.31	0	0	128	116	0	0.0	32	0	1	60.0	1	92	
1879	50	322.98	8.51	100	0	128	172	0	0.0	16	25	1	60.0	0	188	
1805	100	144.23	2.21	0	0	128	20	0	0.0	4	50	1	60.0	0	144	
2126	100	299.25	15.05	0	0	128	200	0	0.0	32	50	1	60.0	1	88	
6647	50	493.37	4.81	0	0	128	76	0	0.0	32	0	1	60.0	1	40	
1959	50	221.98	4.08	0	0	128	76	0	0.0	8	25	1	60.0	1	236	
1081	0	141.41	0.92	100	0	128	128	0	0.0	1	75	1	60.0	1	136	
861	0	169.54	46.45	50	0	128	84	0	0.0	40	75	1	60.0	1	240	
1200	50	164.16	39.98	100	0	128	104	0	0.0	48	100	1	60.0	1	140	
2361	100	507.28	16.94	0	0	128	220	0	0.0	40	0	1	60.0	1	192	
1454	100	181.67	11.00	0	0	128	52	0	0.0	16	50	1	60.0	0	204	
13995	50	437.38	4.29	100	0	128	32	0	0.0	60	0	1	60.0	1	216	
19801	50	386.74	0.60	100	0	128	20	0	0.0	12	0	1	60.0	1	156	
1849	50	184.18	15.14	0	0	128	48	0	0.0	28	50	1	60.0	1	156	
1546	0	229.59	33.63	50	0	128	136	0	0.0	52	50	1	60.0	1	168	
1541	0	350.89	15.57	100	0	128	248	0	0.0	24	25	1	60.0	1	188	
2941	50	517.04	12.24	100	0	128	180	0	0.0	36	0	1	60.0	0	144	
1307	50	163.37	15.30	100	0	128	32	0	0.0	20	100	1	60.0	1	128	
1880	50	161.62	6.38	0	0	128	64	0	0.0	12	100	1	60.0	1	88	
1027	50	181.80	58.38	50	0	128	124	0	0.0	60	75	1	60.0	1	200	
3574	50	153.84	2.24	100	0	128	8	0	0.0	8	50	1	60.0	0	80	
2268	0	401.04	5.29	100	0	128	228	0	0.0	12	25	1	60.0	0	40	
4424	100	285.91	9.94	50	0	128	228	0	0.0	44	75	1	60.0	1	12	
1623	0	336.11	7.39	50	0	128	212	0	0.0	12	0	1	60.0	1	112	
2751	100	198.64	13.09	50	0	128	32	0	0.0	36	25	1	60.0	1	200	
1780	0	160.01	31.45	50	0	128	164	0	0.0	56	100	1	60.0	1	92	
2088	50	163.26	26.81	0	0	128	32	0	0.0	56	75	1	60.0	1	96	
1594	100	230.37	15.05	0	0	128	132	0	0.0	24	50	1	60.0	1	164	
926	50	162.36	43.19	100	0	128	8	0	0.0	40	75	1	60.0	1	236	
2252	0	189.18	3.55	100	0	128	52	0	0.0	8	50	1	60.0	1	120	
1598	100	165.62	12.51	0	0	128	28	0	0.0	20	75	1	60.0	1	132	
4529	100	238.69	13.24	0	0	128	68	0	0.0	60	50	1	60.0	1	40	
2466	0	240.56	3.24	50	0	128	220	0	0.0	8	75	1	60.0	1	60	
893	0	185.00	53.70	100	0	128	176	0	0.0	48	75	1	60.0	1	224	
1161	100	163.28	3.44	0	0	128	92	0	0.0	4	100	1	60.0	1	144	
1156	0	162.63	13.83	100	0	128	100	0	0.0	16	100	1	60.0	1	144	
1288	100	249.15	46.58	100	0	128	208	0	0.0	60	50	1	60.0	1	188	
764	50	164.34	57.53	50	0	128	224	0	0.0	44	100	1	60.0	1	220	
2686	50	187.95	11.91	50	0	128	24	0	0.0	32	25	1	60.0	1	216	
979	100	177.91	28.60	100	0	128	108	0	0.0	28	75	1	60.0	1	212	
870	100	163.26	13.78	50	0	128	44	0	0.0	12	100	1	60.0	1	192	
1043	100	193.66	26.83	50	0	128	196	0	0.0	28	75	1	60.0	1	188	
1200	100	164.26	49.95	50	0	128	108	0	0.0	60	100	1	60.0	1	140	
11914	0	465.38	1.34	0	0	128	40	0	0.0	16	0	1	60.0	1	40	
915	50	164.52	56.81	50	0	128	32	0	0.0	52	100	1	60.0	0	184	
3236	50	518.33	9.89	50	0	128	164	0	0.0	32	0	1	60.0	1	140	
2674	100	459.54	1.49	50	0	128	176	0	0.0	4	0	1	60.0	1	152	
5313	100	518.89	6.77	100	0	128	100	0	0.0	36	0	1	60.0	1	1	
2396	0	416.06	21.70	100	0	128	220	0	0.0	52	25	1	60.0	1	52	
2756	50	269.30	11.61	50	0	128	136	0	0.0	32	50	1	60.0	1	64	
2184	100	287.99	10.98	0	0	128	136	0	0.0	24	25	1	60.0	1	132	
718	0	159.88	22.28	0	0	128	56	0	0.0	16	100	1	60.0	1	228	
20511	50	160.25	0.39	0	0	128	196	0	0.0	8	100	1	60.0	1	8	
1664	50	338.17	33.65	100	0	128	208	0	0.0	56	0	1	60.0	1	16	
3092	0	311.02	18.11	100	0	128	100	0	0.0	56	25	1	60.0	1	112	
12573	50	442.04	4.77	100	0	128	36	0	0.0	60	0	1	60.0	1	16	
1730	0	280.06	34.68	100	0	128	140	0	0.0	60	25	1	60.0	1	244	
1127	0	158.47	0.89	100	0	128	168	0	0.0	1	100	1	60.0	0	144	
1397	50	334.39	17.18	100	0	128	252	0	0.0	24	25	1	60.0	0	224	
1285	50	169.38	9.33	0	0	128	72	0	0.0	12	75	1	60.0	1	156	
1211	50	156.25	46.22	50	0	128	8	0	0.0	56	100	1	60.0	1	132	
2170	0	233.01	1.84	50	0	128	100	0	0.0	4	25	1	60.0	1	140	
634	50	149.27	1.57	50	0	128	208	0	0.0	1	75	1	60.0	1	252	
2196	0	279.28	27.31	100	0	128	176	0	0.0	60	50	1	60.0	1	84	
2316	50	180.92	20.72	0	0	128	32	0	0.0	48	50	1	60.0	1	128	
2021	0	231.12	1.98	0	0	128	100	0	0.0	4	25	1	60.0	1	168	
1542	0	192.16	38.88	50	0	128	68	0	0.0	60	50	1	60.0	0	188	
15707	100	429.50	0.51	50	0	128	28	0	0.0	8	0	1	60.0	1	240	
3705	0	506.50	2.16	0	0	128	140	0	0.0	8	0	1	60.0	1	152	
2993	50	315.66	6.68	50	0	128	112	0	0.0	20	25	1	60.0	1	96	
4338	100	381.67	9.22	100	0	128	108	0	0.0	40	25	1	60.0	1	36	
2171	0	449.62	16.58	50	0	128	212	0	0.0	36	0	1	60.0	1	56	
1653	50	329.26	19.36	100	0	128	208	0	0.0	32	25	1	60.0	1	192	
3608	50	507.43	11.09	0	0	128	144	0	0.0	40	0	1	60.0	1	64	
3705	100	405.66	10.79	100	0	128	148	0	0.0	40	25	1	60.0	1	4	
40936	50	159.91	0.68	0	0	128	16	0	0.0	28	100	1	60.0	1	4	
2562	50	230.25	18.73	0	0	128	88	0	0.0	48	50	1	60.0	1	96	
1233	100	181.96	29.17	50	0	128	112	0	0.0	36	75	1	60.0	1	164	
6811	100	505.48	1.17	100	0	128	76	0	0.0	8	0	1	60.0	1	228	
1708	100	183.38	16.39	100	0	128	44	0	0.0	28	50	1	60.0	1	176	
1163	50	205.89	44.70	50	0	128	244	0	0.0	52	75	1	60.0	0	160	
4659	100	154.80	0.86	100	0	128	20	0	0.0	4	25	1	60.0	0	76	
1925	100	312.18	8.31	0	0	128	160	0	0.0	16	25	1	60.0	0	184	
2804	100	202.31	1.42	50	0	128	128	0	0.0	4	75	1	60.0	1	56	
3860	100	166.06	9.32	50	0	128	8	0	0.0	36	25	1	60.0	0	152	
1506	0	219.13	5.31	100	0	128	248	0	0.0	8	75	1	60.0	1	116	
2058	50	206.96	23.32	50	0	128	148	0	0.0	48	75	1	60.0	1	88	
1481	0	325.61	32.40	100	0	128	228	0	0.0	48	25	1	60.0	1	216	
2906	100	346.43	20.64	0	0	128	160	0	0.0	60	25	1	60.0	1	8	
2383	50	368.00	16.78	50	0	128	184	0	0.0	40	25	1	60.0	1	80	
839	100	186.84	1.19	0	0	128	228	0	0.0	1	0	1	60.0	1	88	
1880	50	136.00	0.53	50	0	128	92	0	0.0	1	25	1	60.0	0	20	
2273	50	159.87	24.63	50	0	128	96	0	0.0	56	100	1	60.0	1	72	
1035	100	170.31	46.37	0	0	128	72	0	0.0	48	75	1	60.0	1	200	
2129	0	208.09	15.03	50	0	128	148	0	0.0	32	75	1	60.0	1	84	
1150	100	161.84	45.18	50	0	128	140	0	0.0	52	100	1	60.0	1	144	
1857	50	109.09	0.54	50	0	128	1	0	0.0	1	75	1	60.0	1	80	
822	50	189.36	1.21	50	0	128	236	0	0.0	1	0	1	60.0	1	136	
2157	100	160.16	20.39	0	0	128	196	0	0.0	44	100	1	60.0	1	76	
1218	0	201.83	26.27	100	0	128	108	0	0.0	32	50	1	60.0	1	232	
959	50	163.62	20.85	50	0	128	48	0	0.0	20	75	1	60.0	1	216	
3096	50	508.02	11.63	0	0	128	168	0	0.0	36	0	1	60.0	1	148	
818	50	177.32	4.89	0	0	128	216	0	0.0	4	75	1	60.0	0	224	
768	100	162.12	36.43	50	0	128	240	0	0.0	28	100	1	60.0	1	216	
2094	0	319.15	17.19	100	0	128	240	0	0.0	36	50	1	60.0	1	72	
2601	50	256.92	19.99	50	0	128	248	0	0.0	52	75	1	60.0	1	52	
2334	0	446.82	20.57	0	0	128	196	0	0.0	48	0	1	60.0	1	76	
1583	100	268.89	12.63	100	0	128	212	0	0.0	20	50	1	60.0	1	136	
1464	100	160.12	10.93	0	0	128	36	0	0.0	16	100	1	60.0	0	112	
943	100	192.65	46.63	50	0	128	224	0	0.0	44	75	1	60.0	1	204	
15150	0	236.72	1.58	100	0	128	16	0	0.0	24	25	1	60.0	1	16	
4177	50	171.35	10.53	100	0	128	36	0	0.0	44	75	1	60.0	1	44	
8169	50	159.55	3.43	50	0	128	172	0	0.0	28	100	1	60.0	1	20	
1469	50	296.92	5.45	50	0	128	192	0	0.0	8	25	1	60.0	1	252	
1649	0	202.79	33.95	50	0	128	88	0	0.0	56	50	1	60.0	1	164	
753	100	161.94	21.23	50	0	128	96	0	0.0	16	100	1	60.0	1	220	
14637	50	185.59	2.18	100	0	128	8	0	0.0	32	25	1	60.0	1	28	
939	100	178.11	55.35	50	0	128	140	0	0.0	52	75	1	60.0	1	212	
1945	100	174.41	6.17	50	0	128	32	0	0.0	12	50	1	60.0	1	152	
1936	0	215.57	30.98	0	0	128	104	0	0.0	60	50	1	60.0	1	124	
2050	100	298.43	19.51	100	0	128	136	0	0.0	40	25	1	60.0	1	188	
10284	100	160.70	3.50	0	0	128	116	0	0.0	36	100	1	60.0	1	16	
2787	100	351.74	21.52	0	0	128	164	0	0.0	60	25	1	60.0	1	24	
2031	100	255.71	11.81	100	0	128	96	0	0.0	24	25	1	60.0	1	228	
3019	0	159.24	9.27	50	0	128	4	0	0.0	28	50	1	60.0	1	104	
2881	0	196.97	2.77	0	0	128	72	0	0.0	8	50	1	60.0	1	68	
3272	100	320.96	13.44	100	0	128	192	0	0.0	44	50	1	60.0	1	8	
767	0	162.04	57.29	50	0	128	204	0	0.0	44	100	1	60.0	1	216	
1804	50	373.40	11.09	50	0	128	244	0	0.0	20	25	1	60.0	1	116	
2972	50	116.07	0.33	100	0	128	68	0	0.0	1	50	1	60.0	1	12	
1525	50	168.34	36.70	50	0	128	44	0	0.0	56	75	1	60.0	1	136	
4201	50	508.84	13.33	50	0	128	124	0	0.0	56	0	1	60.0	1	52	
716	50	162.23	22.35	100	0	128	140	0	0.0	16	100	1	60.0	1	232	
2699	0	337.35	8.89	0	0	128	136	0	0.0	24	25	1	60.0	1	104	
1273	0	191.31	3.14	100	0	128	112	0	0.0	4	50	1	60.0	1	196	
6351	0	259.63	8.19	0	0	128	120	0	0.0	52	75	1	60.0	1	16	
1541	100	162.65	33.73	100	0	128	48	0	0.0	52	100	1	60.0	1	108	
1734	0	280.98	4.61	100	0	128	224	0	0.0	8	50	1	60.0	1	108	
18208	50	355.64	2.20	0	0	128	20	0	0.0	40	0	1	60.0	1	72	
903	0	155.18	8.86	50	0	128	1	0	0.0	8	100	1	60.0	1	176	
6285	100	282.32	3.82	100	0	128	172	0	0.0	24	75	1	60.0	1	4	
26356	100	25.74	0.30	100	0	128	252	0	0.0	8	100	1	60.0	1	1	
4276	0	250.50	9.35	0	0	128	108	0	0.0	40	50	1	60.0	0	12	
